uc_seq,name,gugun,lat,lng,여행지,title,subtitle,addr1,homepage_u,trfc_info,usage_day,hldy_info,usage_time,usage_amou,middle_siz,main_img_n,main_img_t,itemcntnts,geometry
421,영화의 전당,해운대구,35.171055,129.12703,영화의 전당,영화도시 부산의 랜드마크 영화의 전당,-,부산광역시 해운대구 수영강변대로 120,http://www.dureraum.org,"도시철도 2호선 센텀시티역 6번 출구 도보 5분버스 115, 181, 307, 해운대구3-1, 해운대구3-2 시청자미디어센터?KNN방송국 하차 도보 8분",-,연중무휴,매일 / 프로그램별 상이(홈페이지 참조),프로그램별 상이(홈페이지 참조),"장애인 전용 관람석, 점자블록, 엘리베이터, 장애인 주차구역, 휠체어접근 가능, 장애인 화장실",https://www.visitbusan.net/uploadImgs/files/cntnts/20191230210358362_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230210358362_thumbL,b'ec9584ec8b9cec9584eba5bc20eb8498ec96b420ec84b8eab384eca081ec9cbceba19c20ec9db8eca095ebb09beb8a9420ebb680ec82b0eab5adeca09cec9881ed9994eca09c2c20ebb680ec82b0ec9db420ec9881ed9994ec9d9820eb8f84ec8b9ceb9dbc20ebb688eba6aceb8a9420eab080ec9ea520ed81b020ec9db4ec9ca0eb8ba42e20eab7b8eba6aceab3a020eb989020ed9598eb82982c20ebb985eba3a8ed9484ec9d98204c4544eca1b0ebaa85eab3bc20ed95a8eabb9820ebb680ec82b0ec9d9820eb9e9ceb939ceba788ed81aceab08020eb909c20ec9881ed9994ec9d9820eca084eb8bb9ec9db420ec9e88eb8ba42e20ec9881ed9994ec',POINT (129.12703 35.171055)
425,"장안사(한,영,중간,중번,일)",기장군,35.374046,129.23288,장안사,불광산과 그 계곡을 두른 천년고찰 장안사,"산과 계곡과 사찰, 그리고 사람이 하나가 되는 곳",부산광역시 기장군 장안읍 장안로 482,-,마을버스 기장군9 상장안 하차 도보 약 17분주차 장안사 주차장,-,-,상시,무료,"장애인 화장실, 장애인 주차구역, 휠체어접근 가능, 점자블록(화장실 입구)",https://www.visitbusan.net/uploadImgs/files/cntnts/20191231091948765_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231091948765_thumbL,b'312c333030ec97ac20eb8584ec9db420eb8498eb8a9420ec8b9ceab084eb8f99ec958820ebb688eab491ec82b020ec9e90eb9dbdec9d8420eca1b0ed9994eba1adeab28c20eca780ed82a4eab3a020ec9e88eb8a9420ec9ea5ec9588ec82aceb8a9420ed95b4eab3a8ebacbc20ec9dbced9994eba19c20ec9ca0ebaa85ed959c20ec9b90ed9aa8eb8c80ec82aceab08020ecb0bdeab1b4ed9688eb8ba4eab3a020eca084ed95b4eca784eb8ba42e20eb92a4eba19ceb8a9420ebb688eab491ec82b0ec9d842c20ec959eec9cbceba19ceb8a9420ec9ea5ec9588ec82ac20eab384eab3a1ec9d8420ed9288eab3a020ec9e88eb8a9420ec9ea5ec9588ec82',POINT (129.23288 35.374046)
426,백양산,부산진구,35.182827,129.02196,백양산,백양산에 올라 부산을 보다,"짜릿한 경험, 산악자전거의 성지",부산광역시 부산진구 당감동,-,"도시철도 1호선 서면역 9번 출구 → 롯데호텔백화점 맞은편 정류장 버스 17, 23 환승 → 선암사 입구 하차 도보 14분도시철도 1호선 서면역 13번 출구 → 영광도서 뒤 맞은편 정류장 버스 54, 63, 81,",-,연중무휴,상시,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231092729834_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231092729834_thumbL,"부산의 사상구, 북구, 부산진구를 아우르는 백양산은 부산의 많은 산들 중 유독 등산객들이 사랑하는 곳이다. 어디를 가도 코스가 잘 정비돼 있어 등산뿐만 아니라 산악자전거나 산악오토바이",POINT (129.02196 35.182827)
430,성지곡수원지,부산진구,35.187065,129.04105,성지곡수원지,"추억과 자연이 공존하는 곳, 성지곡수원지","부산 도심 속 휴식 공간, 성지곡수원지",부산 부산진구 새싹로 295,http://bschildpark.bisco.or.kr/,"도시철도 1호선 서면역 13번 출구 → 영광도서 뒤 맞은편 정류장 버스 54, 63, 81, 133 어린이대공원 하차, 도보 이동주차 어린이대공원 주차장(유료)",-,연중무휴,상시,무료,"장애인 주차구역, 장애인 화장실, 휠체어접근 가능, 휠체어 무료대여, 엘리베이터, 안내견 동반 가능",https://www.visitbusan.net/uploadImgs/files/cntnts/20191231100856743_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231100856743_thumbL,"울창한 나무숲, 고즈넉한 호수, 그리고 피톤치드 가득한 산책로까지.부산 어린이대공원 안에 위치한 성지곡수원지는 부산 시민이라면 누구나 추억 한 자락 간직하지 않은 이가 없을 정도로 예",POINT (129.04105 35.187065)
432,"장산(한,영,중간,중번,일)",해운대구,35.193577,129.14497,장산,마린시티와 광안대교를 품은 장산 정상으로,3시간으로 즐기는 장산 나들이,부산광역시 해운대구 좌동 1390(대천공원),-,"도시철도 2호선 장산역 10번 출구 도보 26분버스 100-1, 115-1, 181, 40, 63 대림3차아파트 하차 도보 15분주차 대천공원 공영주차장(유료) 도보 5분",-,-,상시,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231101745599_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231101745599_thumbL,b'ebb680ec82b0ec9d9820eb8f84ec8bacec9790ec849c20eb82a8ed95b420ebb094eb8ba4eba5bc20eb82b4eba0a4eb8ba4ebb3b4eba9b020ec9ab0eb9a9d20ec869fec958420ec9e88eb8a9420ec9ea5ec82b0ec9d8020eab7b820ebb294ec9c84eab08020eb8493ec96b420eb8ba4ec9691ed959c20eb93b1ec82b020ecbd94ec8aa4eab08020eba78ceb93a4ec96b4eca0b820ec9e88eb8ba42e20ed95b4ec9ab4eb8c8020eba788eba6b0ec8b9ced8bb0ec998020eab491ec9588eb8c80eab590eba5bc20eca1b0eba79ded9598eba9b020ec9ea5ec82b020eca095ec8381ec9cbceba19c20ec98a4eba5b4eb8a9420ec95bd2033ec8b9ceab084ec9d',POINT (129.14497 35.193577)
433,석불사,북구,35.221504,129.04861,석불사,"자연 암벽에 내려앉은 부처의 염원, 석불사",맑은 공기를 마시며 산책하기 좋은 곳,부산광역시 북구 만덕고개길 143-79,-,대중교통 없음도시철도 3호선 만덕역 1번 출구 도보 50분주차 석불사 초입 노면주차장(좁음),-,연중무휴,상시,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231102223413_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231102223413_thumbL,b'ebb680ec82b0ec9db420eab084eca781ed959c20eba78eec9d8020ed928deab2bd20eca491ec9790ec849ceb8f8420eab888eca095ec82b0ec9790ec849c20ebb0b1ec9691ec82b0ec9cbceba19c20ec9db4ec96b4eca780eb8a9420eb8aa5ec84a0ec9d9820eca088eab2bdec9d8020ebacb4ecb299ec9db4eb829820ec9584eba684eb8bb5eb8ba42e20eab7b8eba6aceab3a020eab7b820eab080ec9ab4eb8db020313030ebafb8ed84b0eab08020eb8498eb8a9420ec9594ebb2bdec979020eb9198eb9facec8bb8ec97acec9e88eb8a9420eab3a0eca688eb8489ed959c20ec82acecb0b02c20ec849debb688ec82aceab08020ec9e88eb8ba42eec',POINT (129.04861 35.221504)
436,"회동수원지(한,영,중간,중번,일)",금정구,35.259056,129.11096,회동수원지,"오랜 시간의 자연을 담은 곳, 회동수원지를 거닐다",부산 갈맷길 명소 회동수원지,부산광역시 금정구 수원지로,http://www.geumjeong.go.kr/tour/index.geumj?menuCd=DOM_000000412001003000,"도시철도 1호선 범어사역 1번 출구 → 버스 환승 금정구3-1 → 상현마을 하차버스 29, 49, 51, 80, 131, 301 범어사입구 하차 → 환승 금정구3-1 → 상현마을 하차주차 선동주차장(무료)",-,연중무휴,상시,무료,"장애인 화장실, 장애인 주차구역",https://www.visitbusan.net/uploadImgs/files/cntnts/20191231105906594_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231105906594_thumbL,"회동수원지는 면적이 큰 만큼 강과 호수, 숲이 어우러진 명품 산책로를 간직하고 있다. 사람들의 발길이 오랜 시간 머물지 않아 자연 그대로를 담고 있는 곳으로 땅뫼산 황토숲길, 편백나무숲,",POINT (129.11096 35.259056)
439,"동래향교, 기장향교",동래구,35.207752,129.0841,"동래향교, 기장향교","마음으로 읊는 공자왈 맹자왈, 동래향교&기장향교",가치를 더하는 가르침,부산광역시 동래구 동래로 103(동래향교)부산광역시 기장군 기장읍 차성로417번길 35(기장향교),-,"동래향교도시철도 1, 4호선 동래역 4번 출구 도보 10분버스 100, 110-1, 동래구1, 동래구3, 동래구6-1 복산동주민센터 하차 도보 4분기장향교마을버스 기장군6 문화그린맨션 하차 도보 3분",-,연중무휴,상시,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231111302355_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231111302355_thumbL,향교는 조선시대 지방 교육기관으로 중국과 조선 유학자들의 위패를 모시고 유학을 가르친 곳이다. 당시 각 지방 향교는 조선의 교육 기관으로 중추적 역할을 담당하며 인재를 양성해 왔다.부,POINT (129.0841 35.207752)
444,가덕도 연대봉,강서구,35.026875,128.83395,가덕도 연대봉,"하늘과 바다가 만나는 길, 가덕도 연대봉",미처 몰랐던 부산의 한 조각을 만나다,부산광역시 강서구 천성동,-,도시철도 1호선 하단역 3번 출구 → 버스 520 환승 → 전망대 정류장 하차 연대봉까지 도보 이동,-,연중무휴,상시,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231180337567_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231180337567_thumbL,b'ec9888eba19cebb680ed84b020eb8d94eb8d95ec9db420eba78eec9db420eb8298ec849c20ebb699ec97aceca18ceb8ba4eb8a9420ec9db4eba68420eab080eb8d95eb8f84eb8a9420ebb680ec82b0ec979020ec868ded959c20ec84ac20eca49120eab080ec9ea520ed81b020ec84acec9db4eca780eba78c20ec849cecaabd20eca09cec9dbc20eb819dec979020ec9c84ecb998ed95b420ec9e88ec96b420ec9dbcebb68020ec82aceb9e8ceb93a4ec9790eab28ceb8a9420eb82afec84a020eab3b3ec9db4eab8b0eb8f8420ed9688eb8ba42e20ed9598eca780eba78c20eab080eb8d95eb8f84eb8a9420ec8ba0ec849deab8b020ec8b9ceb8c80eb',POINT (128.83395 35.026875)
445,승학산 억새평원,사하구,35.116604,128.97968,승학산 억새평원,부산의 가을을 담은 승학산 억새평원,억새평원이 주는 넉넉함과 소박한 아름다움,부산광역시 사하구 당리동 산 45-1,-,"도시철도 1호선 당리역 1번 출구 → 마을버스 사하구2, 2-1 동원베네스트2차아파트 하차 등산로 도보 이동버스 123, 126, 138, 16, 2, 3, 520, 58-2, 1001 사하구청 하차 도보 23분",-,연중무휴,상시,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231181104098_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231181104098_thumbL,b'eab080ec9d84ec9db420eb9098eba9b420ed9598ec968020ec96b5ec8388eab5b0eb9dbdec9db420eba98beca78420ec9ea5eab480ec9d8420ec97b0ecb69ced9598eb8a9420ec8ab9ed9599ec82b0ec9d8020eab080ec9d8420ed8ab8eba088ed82b9ec9d9820ed9584ec889820ecbd94ec8aa420eca49120ed9598eb8298eb8ba42e20eb8aa5ec84a0ec9d8420eb94b0eb9dbc20eb939ceb8493eab28c20ed8ebcecb390eca78420ec8ab9ed9599ec82b0ec9d9820ecb488ec9b90ec9790eb8a9420ed9687ebb99bec9d8420ebb09bec958420ed99a9eab888ebb99bec9cbceba19c20ed9598eb8a98eab1b0eba6aceb8a9420ec96b5ec8388ed9280ec',POINT (128.97968 35.116604)
450,대룡마을,기장군,35.371174,129.26433,대룡마을,이야기와 예술이 있는 대룡마을,부산 예술가들이 모여 사는 곳,부산광역시 기장군 장안읍 대룡1길 17,-,버스 187 대룡마을 하차주차 대룡마을 공영주차장(무료),-,연중무휴,상시,무료,휠체어접근 가능,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231184354051_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231184354051_thumbL,b'ebb094ec819c20ec9dbcec8381ec9d8420eb96a0eb829820eca1b0ec9aa9ed9e8820ec82b0ecb185ec9d8420ed9598eab3a020ec8bb6ec9d8020eb82a02e20ed959ceca081ed959c20eab590ec99b8ec979020ec9e88eb8a9420eb8c80eba3a1eba788ec9d84ec9d8020ebb681eca081ec9db4eb8a9420eb8f84ec8bacec9790ec849c20ed959c20ebb09c20eb96a8ec96b4eca0b820ec97acec9ca0ec998020eb82adeba78cec9d8420eca690eab8b0eab8b020eb94b120eca28bec9d8020eab3b3ec9db4eb8ba42e20eba78eec9d8020ebacb8ed999420ec9888ec88a0ec9db8eb93a4ec9db420ebaaa8ec97ac20ec9888ec88a0ec9d8420eabd83ed94',POINT (129.26433 35.371174)
456,대신공원,서구,35.12181,129.01564,대신공원,힐링이 필요한 날 대신공원,-,부산광역시 서구 대신공원로 37-18,-,"버스 167, 190 동아대학교병원 하차 도보 5분마을버스 서구5 동아대학교 구덕캠퍼스 하차 도보 4분주차 대신공원 공영주차장(유료)",-,연중무휴,상시,무료,휠체어접근 가능,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231192024538_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231192024538_thumbL,b'ec8898eba0b920eb8692ec9d8020eb85b8ebaaa9eb93a4ec9db420ec98a4ec8389ecb0aceb9e80ed9598eab28c20ebb99bec9d8420ebb09ced9598eb8a9420eb8f84ec8bac20ec868d20ed9cb4ec8b9d20eab3b5eab08420eb8c80ec8ba0eab3b5ec9b90ec9d8020eb8c80ed959cebafbceab5ad20ec9584eba684eb8ba4ec9ab420ec88b220eb8c80ed9a8cec9790ec849c20eb8884eba6acec8381ec9d8420ec8898ec8381ed959c20ec88b2ec9db4eab8b0eb8f8420ed9598eb8ba42e20eab7b8eba78ced81bc20ec9ab8ecb0bded959c20ec88b2eab3bc20eba791ec9d8020eab384eab3a1ec9d8420eca780eb8b8c20ec9e90ec97b020eab7b8eb8c',POINT (129.01564 35.12181)
457,화명수목원,북구,35.25257,129.04205,화명수목원,소풍 명당 화명수목원,-,부산광역시 북구 산성로 299,-,도시철도 2호선 화명역 6번 출구 → 마을버스 금정구1 환승 → 화명수목원 하차주차 화명수목원 주차장,-,"월요일, 1월 1일, 추석?설 당일",화~일09:00~18:00(3~10월)09:00~17:00(11~2월),무료,"휠체어접근 가능, 장애인 주차구역, 장애인 화장실, 휠체어대여 가능",https://www.visitbusan.net/uploadImgs/files/cntnts/20191231192531286_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231192531286_thumbL,b'ebb680ec82b0ec9d9820ebaa85ec82b020eab888eca095ec82b020ec9e90eb9dbdec979020ec82acebbf90ed9e8820eb82b4eba0a4ec9589ec9d8020ed9994ebaa85ec8898ebaaa9ec9b902e20eab384eab3a1ec9d8420ecb184ec9b8c20ed9d90eba5b4eb8a9420ec8b9cec9b90ed959c20ebacbceca484eab8b0ec998020ec82b0eb82b4ec9d8c20eab080eb939ded959c20ebb094eb9e8cec9db420eab8b0ebb68420eca28bec9d8020ed9598eba3a8eba5bc20eba78ceb93a4ec96b420eca3bceb8a9420eab3b32e20ec8898ebaaa9ec9b9020eab3b3eab3b3ec9db420ec82b0ecb185eba19cec9db4ec9e9020ec89bced84b0ec9db820eb8d95ec97',POINT (129.04205 35.25257)
458,선암사,부산진구,35.176968,129.02771,선암사,천년의 향기 선암사,-,부산광역시 부산진구 백양산로 138,http://www.sunamsa.or.kr,"도시철도 1호선 서면역 9번 출구 → 롯데호텔백화점 맞은편 정류장 버스 17, 23 환승 → 선암사 입구 하차 도보 14분주차 선암사 주차장",-,연중무휴,상시,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231193124555_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231193124555_thumbL,b'ebaab8eb8f8420eba788ec9d8ceb8f8420eba791ec9584eca780eab28c20eba78ceb939ceb8a9420ecb29ceb8584eab3a0ecb0b020ec84a0ec9594ec82aceab08020ebb0b1ec9691ec82b020ec88b220ed959ceab080ec9ab4eb8db020eab3a0eca688eb8489ec9db420ec9589ec9598eb8ba42e20ec8ba0eb9dbcec8b9ceb8c8020ec9b90ed9aa8eb8c80ec82aceab08020ecb0bdeab1b4ed9598ec9880eb8ba4eab3a020ed9598eb8b8820eab7b820ec98a4eb9e9c20ec84b8ec9b94ec9d8420eab080eb8aa0ed9598eb8a9420eab283ec9d8020ec96b4eba0b5eca78020ec958aeb8ba42eeca1b0ec9aa9ed9598eab3a020ed959ceca081ed959c20ea',POINT (129.02771 35.176968)
459,운수사,사상구,35.18432,129.01346,운수사,운수사에 서면 낙동강이 내 품으로,-,부산광역시 사상구 모라로219번길 173,http://www.woonsoosa.co.kr,도시철도 2호선 모라역 3번 출구 → 버스 148 환승 → 운수사 입구 하차 도보 17분주차 운수사 주차장,-,연중무휴,상시,무료,장애인 화장실,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231193736138_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231193736138_thumbL,b'ec9db4eba684ec9790ec849c20ec958c20ec889820ec9e88eb93af20eab5aceba684eab3bc20ebacbcec9db420eca28beab8b0eba19c20ec868cebacb8eb829c20ec9ab4ec8898ec82ac2c20eab7b8eb9e98ec849c20ec8898ed9689ed9598eab8b020eca28bec9d8020eb8f84eb9f89ec9cbceba19c20ecb29ceb8584ec9db4eb829820ec9db4ec96b4eca0b820ec9994eb8298ebb3b4eb8ba42eed9598eb8a98ec9d8420eb8daeec9d8020eab3a0ebaaa9ec9790ec849c20ebbf9cec96b420eb8298ec98a4eb8a9420ec8bb1eab7b8eb9facec9b80ec9db420ec82b0ecb185eba19ceba5bc20eab080eb939d20ecb184ec9ab4eb8ba42e20eab5adebb3',POINT (129.01346 35.18432)
463,스포원파크,금정구,35.291504,129.10487,스포원파크,가족과 함께 룰루랄라 스포원파크,즐겁고 안전한 가족놀이터를 찾는다면?,부산광역시 금정구 체육공원로399번길 324,http://www.spo1.or.kr/,"도시철도 1호선 노포역 하차 1번 출구 → 버스 환승 29, 37, 49, 51, 80, 90, 131, 148, 301, 금정구2-2 금정공영차고지 하차 도보 12분",-,"공원 연중무휴스포츠센터 매주 2, 4주 월요일",홈페이지 참조,홈페이지 참조,"엘리베이터, 장애인 주차구역, 휠체어접근 가능, 휠체어대여 가능",https://www.visitbusan.net/uploadImgs/files/cntnts/20191231201409836_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231201409836_thumbL,"지난 2002년 부산 아시안게임 경기장으로 만들어졌던 스포원파크. 아시안게임 당시 농구 예선 경기와 테니스, 사이클 경기가 열렸던 이곳은 아시안게임이 끝난 후 부산 시민과 함께하는 ‘개방",POINT (129.10487 35.291504)
483,우암동 소막마을,남구,35.1256,129.07018,우암동 소막마을,소막마을을 아시나요?,근대역사 문화유산,부산광역시 남구 우암번영로 40-1,-,"버스 134, 23, 26, 68, 138-1, 168 남부중앙새마을금고 하차 도보 3분",-,-,상시,무료,일부구간 휠체어접근 가능,https://www.visitbusan.net/uploadImgs/files/cntnts/20200101164518953_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200101164518953_thumbL,b'ebb684ebaa85ed9e8820ec8b9ceab084ec9d8020ec84b8ec9b94ec9d9820ed9d90eba684ec9d8420ec9eacecb489ed9598eab3a020ec9e88ec9788ec9d8420ed8590eb8db020ec9db4eab3b3ec9d9820ec8b9ceab084ec9d8020eb8d94eb9494eab28ceba78c20ed9d98eba080eb8298ebb3b4eb8ba42e20eb8ba4eb8ba5eb8ba4eb8ba520ebb699ec9d8020eb82a1eab3a020eca281ec9d8020eca7912c20eab7b820ec82acec9db4eba5bc20eab080eba19ceca780eba5b4eb8a9420ed959c20ebbc9820eba78c20ed959c20eab3a8ebaaa92e20ec8389eb8ba4eba5b820ed928deab2bdec9db420eba088ed8ab8eba19c20eab090ec84b1ec9d8420ec',POINT (129.07018 35.1256)
501,"충렬사(한,영,중간,중번,일)",동래구,35.20119,129.09607,충렬사,"언제나 그 자리에, 충렬사",-,부산광역시 동래구 충렬대로 345,http://www.busan.go.kr/cys/index,"도시철도 4호선 충렬사역 1번 출구 도보 1분버스 105, 129-1, 148, 29, 42, 99, 1010 낙민역 하차주차 충렬사 주차장",-,연중무휴,09:00~20:00본전/기념관 09:00~18:00,무료,"장애인 주차구역, 장애인 화장실, 휠체어접근 가능",https://www.visitbusan.net/uploadImgs/files/cntnts/20200102125306322_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102125306322_thumbL,b'ebb098eb93afed9598eab3a020eca095eab088ed959c20ebb684ec9c84eab8b0ec9d9820ebb680ec82b020ecb6a9eba0acec82ac2c20eb92a4eba19ceb8a9420eba79dec9b94ec82b0ec9d9820eca799ec9d8020eb85b9ec9d8cec9db420ecb6a9eba0acec82aceba5bc20eab090ec8bb8eab3a020ec959eec9cbceba19ceb8a9420ebb680ec82b0ec9d9820eb8f84ec8bacec9db420eba788eca3bced9598eab3a020ec9e88eb8ba42e20ebb3b8eca084eab98ceca78020ecad8920ebbb97ec96b4eb8298eab08420eb8c80eba19ceba5bc20eb94b0eb9dbc20ec9e9820eca095eb8f88eb909c20eca095ec9b90ec8898ec998020ec9888ec819c20eabd',POINT (129.09607 35.20119)
508,부산커피박물관,부산진구,35.15433,129.06453,부산커피박물관,커피의 모든 것 부산커피박물관,-,부산광역시 부산진구 동천로 70 2층 207호,http://www.busancoffeemuseum.com,"도시철도 2호선 전포역 7번 출구 도보 1분버스 138-1, 24 경남공고 하차 도보 3분",-,"주말, 국경일",월~금 10:00~17:00,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102141456051_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102141456051_thumbL,b'32303138eb85842c20eca084ed8facecb9b4ed8e98eab1b0eba6ac20eab7bcecb298ec979020ebb680ec82b020ecb59cecb48820ecbba4ed94bceca084ebacb8ebb095ebacbceab480ec9db420ebacb8ec9d8420ec97b4ec9788eb8ba42eec8baced948ced959c20ec99b8eab480ec9d8420eb92a4eba19c20ed9598eab3a020eab384eb8ba8ec9d8420ec98a4eba5b4eba9b42032ecb8b520eb819dec979020ebb680ec82b0ecbba4ed94bcebb095ebacbceab480ec9db420ec9e88eb8ba42e20eab480ec9ea5eb8b98ec9db420ecbba4ed94bcec9d9820ec97adec82acec998020ebacb8ed9994eba5bc20eb8490eba6ac20ec958ceba6aceab3a0ec9e',POINT (129.06453 35.15433)
511,사상생활사박물관,사상구,35.172,128.97871,사상생활사박물관,"주민들의 소통 공간, 사상생활사박물관",-,부산광역시 사상구 낙동대로1258번길 36,http://www.sasang.go.kr/lmuseum/index.sasang,"도시철도 2호선 덕포역 1번 출구 도보 8분버스 123, 126 삼락생태공원 하차 도보 6분주차 사상생활사박물관 주차장",-,월요일,화~일 09:00~18:00(입장은 17:30분까지),무료,"점자안내판(입구), 엘리베이터",https://www.visitbusan.net/uploadImgs/files/cntnts/20200102142920888_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102142920888_thumbL,b'ec82acec8381ec839ded999cec82acebb095ebacbceab480ec9d8020eab7bceb8c8020ebb680ec82b0eab2bdeca09cec9d9820eca491ec8baceca780ec9880eb8d9820ec82acec8381eca780ec97adeab3bc20eab7b820ec839ded999cec82aceba5bc20ec868ceab09ced9598eab3a020eca3bcebafbc20eab08420ec868ced86b5ec9d8420ec9db4ec96b4eab080eab8b020ec9c84ed95b420eab1b4eba6bdeb9098ec9788eb8ba42eec8381ec84a4eca084ec8b9ceab480ec9d8020eb8299eb8f99eab095eab3bc20ed95a8eabb9820ec84b8ec9b94ec9d8420eca780eb8298ec98a820ec82acec8381ec9d9820ec989b20ebaaa8ec8ab5eab3bc20ea',POINT (128.97871 35.172)
520,코스웬콘텐츠 주식회사,부산진구,35.157345,129.06042,코스웬콘텐츠 주식회사,부산언니&부산오빠 캐릭터상품 및 부산의 감성을 담은 관광상품,코스웬콘텐츠 주식회사,"부산광역시 부산진구 서면로 39, 6층 (부전동, KT&G 상상마당 부산)",-,-,매장별 상이,매장별 상이,매장별 상이,-,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102224610178_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102224610178_thumbL,"■ 기업소개부산의 매력을 가장 잘 파는 소셜 마케팅 기업 ‘코스웬콘텐츠’SNS채널 운영 경험(보유 채널 14개, 총 구독자 130만 명)을 바탕으로 최신 트렌드를 파악해사진&영상콘텐츠를 기획/촬",POINT (129.06042 35.157345)
527,사직야구장,동래구,35.194107,129.06151,사직야구장,열정과 에너지가 가득한 ‘작은부산’ 사직야구장,"볼거리, 먹거리, 즐길거리가 가득한 낭만의 장소",부산광역시 동래구 사직로 45,http://www.giantsclub.com/html/,"도시철도 3호선 종합운동장역 9번 출구 도보 11분버스 54, 57, 83-1, 131 사직실내수영장 하차 도보 4분",-,홈페이지 참조,홈페이지 참조,좌석 별 상이(홈페이지 참조),"장애인 좌석, 장애인 화장실",https://www.visitbusan.net/uploadImgs/files/cntnts/20200110144727057_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200110144727057_thumbL,b'ebb680ec82b0ed9598eba9b420ec95bceab5ac2c20ec95bceab5aced9598eba9b420ebb680ec82b0ec9d8420eb96a0ec98aceba6b420eca095eb8f84eba19c20ebb680ec82b0ec9d9820ec95bceab5acec82aceb9e91ec9d8020ec9ca0ebb384eb8298eb8ba42e20ec84b8eab38420ec96b4eb8a9020ec8aa4ed8facecb8a0ed8cacebb3b4eb8ba4eb8f8420ec9ca0ebb384eb829c20ebb680ec82b020ec82aceb9e8ceb93a4ec9d9820ec95bceab5ac20ec82aceb9e91ec9cbceba19c20ecb59ceab3a0ec9d9820ec9db8eab8b0eab5aceb8ba8ec9cbceba19c20ed86b5ed9598eb8a9420eba1afeb8db020ec9e90ec9db4ec96b8ecb8a0ec9d9820ed99',POINT (129.06151 35.194107)
535,시티투어 BUTI,동구,35.11454,129.04044,부산시티투어버스 BUTI,부산시티투어버스 BUTI,부산시티투어버스 BUTI,-,http://citytourbusan.com/,-,-,매주월요일,홈페이지 참고,"성인 : 15,000원소인(48개월 ~ 고교생) : 8,000원",-,https://www.visitbusan.net/uploadImgs/files/cntnts/20200121123704162_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200121123704162_thumbL,"부산의 여행매력을 한눈에 볼 수 있는 부산시티투어.해운대,  오륙도 등 부산의 다양한 관광명소를 편리하게 찾아갈 수 있습니다.",POINT (129.04044 35.11454)
543,황령산전망쉼터,연제구,35.158302,129.08281,황령산전망쉼터,황령산전망쉼터,부산 전역이 파노라마로 펼쳐지는 부산 대표 야경 명소,-,-,-,-,-,운영 시간 10:00 - 23:00 연중무휴 (명절당일 제외),-,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20200206155647762_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200206155647762_thumbL,부산 전역을 내려다 볼 수 있는 경관 감상의 최적지 황령산 전망쉼터에서커피 한 잔의 여유를 즐기며 부산의 절경을 감상해보세요.,POINT (129.08281 35.158302)
