uc_seq,name,gugun_nm,cate2_nm,lat,lng,plage,tags,title,subtitle,main_place,addr1,addr2,homepage,trfc_info,usage_day,hldy_info,usage_time,usage_amou,middle_siz,main_img_n,main_img_t
1141,"색다른 부산바다! 몽글몽글 몽돌해변으로 떠나요~(한,영,일, 중간, 중번)",남구,이색여행,35.1165,129.12373,"이기대 몽돌해변, 청사포 몽돌해변, 태종대 자갈마당, 몰운대 몽돌해변","부산여행, 부산가볼만한곳, 부산이색여행, 자연, 바다, 해안산책로, 당일여행, 경치좋은곳, 뷰포인트, 힐링, 바다풍경, 감성사진, 포토스폿, 해안절경, 나홀로여행, 부모님과함께, 친구와함께, 연인과함께, 아이와함께, 가족여행, 이달의부산여행, 9월부산여행",색다른 부산바다! 몽글몽글 몽돌해변으로 떠나요~,글·사진 여행작가 문철진,"이기대 몽돌해변, 청사포 몽돌해변, 태종대 자갈마당, 몰운대 몽돌해변",b'ec9db4eab8b0eb8c8020ebaabdeb8f8ced95b4ebb380ebb680ec82b0eab491ec97adec8b9c20eb82a8eab5ac20ec9aa9ed98b8eb8f9920ec82b0323520ec9db4eab8b0eb8c80ed95b4ec9588ec82b0ecb185eba19c20ed95b4ebb380ecb2adec82aced8fac20ebaabdeb8f8ced95b4ebb380ebb680ec82b0eab491ec97adec8b9c20ed95b4ec9ab4eb8c80eab5ac20eca491eb8f99203631382d34ed839ceca285eb8c80eb93b1eb8c8020ec9e90eab088eba788eb8bb9ebb680ec82b0eab491ec97adec8b9c20ec9881eb8f84eab5ac20eca084eba79deba19c20313230ebaab0ec9ab4eb8c8020ebaabdeb8f8ced95b4ebb380ebb680ec82b0eab491ec',-,-,"이기대 몽돌해변도시철도 2호선 경성대?부경대역 5번 출구 → 버스 환승 20 22 24 27 39 131 → 용호2동주민센터 정류장 하차, 도보 30분(택시 이용 13분)청사포 몽돌해변도시철도 2호선 장산역 5번 출",-,연중무휴,이기대 몽돌해변상시개방청사포 몽돌해변개방시간 09:00~18:00태종대등대 자갈마당매일 04:00 - 24:00(3~10월)매일 05:00 - 24:00(11~2월)몰운대 몽돌해변상시개방,무료(태종대 다누비 열차 별도 요금),b'ec9db4eab8b0eb8c8020ebaabdeb8f8ced95b4ebb380eca3bcecb0a820ec9db4eab8b0eb8c8020eca09c32eab3b5ec9881eca3bcecb0a8ec9ea528ec9ca0eba38c29ecb2adec82aced8fac20ebaabdeb8f8ced95b4ebb380eca3bcecb0a820ecb2adec82aced8fac20eab3b5ec9881eca3bcecb0a8ec9ea5ed839ceca285eb8c80eb93b1eb8c8020ec9e90eab088eba788eb8bb9eca3bcecb0a820ed839ceca285eb8c8020eca3bcecb0a8ec9ea528ec9ca0eba38c29ebaab0ec9ab4eb8c8020ebaabdeb8f8ced95b4ebb380eca3bcecb0a820eb8ba4eb8c80ed8faced95b4ec8898ec9a95ec9ea520eab3b5ec9881eca3bcecb0a8ec9ea528ec9ca0eba3',https://www.visitbusan.net/uploadImgs/files/cntnts/20210928114521409_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20210928114521409_thumbL
1144,"부산의 서쪽하늘(한,영)",서구,이색여행,35.08816,129.01622,"천마산전망대, 아미산전망대, 영주하늘눈전망대","부산여행, 부산이색여행, 부산명소, 부산가볼만한곳, 경치좋은곳, 전망좋은곳, 산책하기좋은곳, 일몰명소, 야경스폿, 감성사진, 인생샷, 원도심, 걷기여행, 이달의부산여행, 10월부산여행",부산의 서쪽하늘 보러가자,"낮과 밤, 은은한 낙조를 품은 드높은 가을 하늘","천마산전망대, 아미산전망대, 영주하늘눈전망대",천마산전망대(천마산조각공원)  부산광역시 서구 남부민동 산 4-35아미산전망대 부산광역시 사하구 다대낙조2길 77 영주하늘눈전망대 부산광역시 중구 영주동 91-7,-,-,b'ecb29ceba788ec82b0eca084eba79deb8c8028ecb29ceba788ec82b0eca1b0eab081eab3b5ec9b9029eb8f84ec8b9cecb2a0eb8f842031ed98b8ec84a020ed86a0ec84b1ec97ad203130ebb28820ecb69ceab5ac20e2869220ebb680ec82b0eb8c80ed9599eab590ebb391ec9b9020eca095eba598ec9ea520ebb284ec8aa420313334ebb28820ed9998ec8ab920e2869220eb8f99ec82b0eab590ed9a8c20ed9598ecb0a82020e2869220eb8f84ebb3b4203130ebb684eca3bcecb0a82028eab5ac29eab090eca095ecb488eb93b1ed9599eab59020eab3b5ec9881eca3bcecb0a8ec9ea528ec9ca0eba38c29ec9584ebafb8ec82b0eca084eba79deb8c',-,"천마산전망대(천마산조각공원) 연중무휴아미산전망대 1월 1일, 월(공휴일이 경우 그 다음 날)영주하늘눈전망대 연중무휴",천마산전망대(천마산조각공원) 상시아미산전망대 화~일 09:00~18:00영주하늘눈전망대 상시,천마산전망대(천마산조각공원) 무료아미산전망대 무료(카페이용 별도)영주하늘눈전망대 무료,"아미산전망대 : 장애인주차구역, 엘리베이터, 휠체어접근 가능",https://www.visitbusan.net/uploadImgs/files/cntnts/20211007151216575_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211007151216575_thumbL
1145,"부산 이색카페(한, 중간, 중번, 일)",영도구,이색여행,35.087097,129.0767,"스크랩, 파나카 F, 프레스트","부산여행, 부산이색여행, 부산가볼만한곳, 유니크베뉴, 카페, 부산이색카페, 사계절, 친구와함께, 연인과함께, 가족여행, 혼자가는여행, 실내여행지, 힐링, 전망좋은곳, 경치좋은곳, 부산데이트코스, 복합문화공간, 이달의부산여행, 10월부산여행",커피향 따라 찾아간 부산 이색카페,"운치 한 모금, 낭만 한 잔","스크랩, 파나카 F, 프레스트",-,-,-,"스*랩도시철도 1호선 남포역 6번 출구 → 버스 66 환승 → 미창석유 하차, 도보 7분주차 스*랩 주차장파*카F도시철도 1호선 동래역 4번 출구 → 마을버스 동래구3 환승 → 무량수요양원 하차, 도보",-,-,-,카페별 상이,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211012165013159_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211012165013159_thumbL
1146,"피톤치드샤워 숲속 드라이브 (한,영)",금정구,일정여행,35.28013,129.05054,금정산성,"부산여행, 부산이색여행, 부산가볼만한곳, 경치좋은곳, 드라이브코스, 부산드라이브, 부산데이트코스, 금정산성, 포토스폿, 뷰포인트, 감성사진, 피톤치드, 부산드라이브, 이달의부산여행, 10월부산여행",피톤치드샤워 숲속 드라이브,언택트족에게 추천하는 힐링 에코 코스,금정산성,부산광역시 금정구 산성로,-,http://sanseong.invil.org/index.html,드라이브 구간금정산성 산성로 입구 ~ 동문입구 ~ 산성마을 ~ 서문입구 ~ 화명수목원,-,연중무휴,상시,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211014143035803_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211014143035803_thumbL
1149,"보라보라한 가을 감성여행지(한,영,중간,중번,일)",강서구,이색여행,35.19914,128.97325,"대저생태공원, 장림포구, 감천문화마을, 흰여울터널, 부산항대교","부산여행, 부산이색여행, 부산가볼만한곳, 부산명소, 부산데이트코스, 서부산여행, 자연, 바다, 원도심, 해안산책로, 힐링, 바다풍경, 감천문화마을, 장림포구, 흰여울해안터널, 부산항대교, 나홀로여행, 이달의부산여행, 10월부산여행",보라보라한 가을 감성여행지,글·사진 여행작가 문철진,"대저생태공원, 장림포구, 감천문화마을, 흰여울터널, 부산항대교",b'eb8c80eca080ec839ded839ceab3b5ec9b9020ebb680ec82b0eab491ec97adec8b9c20eab095ec849ceab5ac20eb8c80eca08031eb8f9920323331342d3131ec9ea5eba6bced8faceab5ac20ebb680ec82b0eab491ec97adec8b9c20ec82aced9598eab5ac20ec9ea5eba6bceba19c3933ebb288eab8b8203732eab090ecb29cebacb8ed9994eba788ec9d8420ebb680ec82b0eab491ec97adec8b9c20ec82aced9598eab5ac20eab090eb82b432eba19c20323033ed9db0ec97acec9ab8ed84b0eb849020ebb680ec82b0eab491ec97adec8b9c20ec9881eb8f84eab5ac20ec9881ec84a0eb8f9934eab08020313231302d3338ebb680ec82b0ed95adeb',-,-,"대저생태공원도시철도 3호선 강서구청역 3번 출구 → 강서구청역 정류장 버스환승 125 → 부산혜원학교 하차, 도보 8분주차 대저생태공원 주차장(유료)장림포구도시철도 1호선 장림역 1번 출구",-,연중무휴,"상시(감천문화마을 이용시간 09:00~18:00(3월-10월), 09:00~17:00(11월-2월))",무료(부산항대교 통행료 별도),-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211015173237192_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211015173237192_thumbL
1151,쓰담쓰담 노을 속 줍깅 (한),사하구,이색여행,35.04628,128.96266,"몰운대, 다대포해수욕장, 고우니생태길, 아미산전망대","부산여행, 부산이색여행, 부산가볼만한곳, 서부산여행, 이색체험, 자연, 바다, 선셋, 포토스폿, 친구와함께, 아이와함께, 연인과함께, 이달의부산여행, 10월부산여행",쓰담쓰담 노을 속 줍깅,"쓰레기 줍고, 보람 느끼고, 풍경 보고, 1석 3조 여행","몰운대, 다대포해수욕장, 고우니생태길, 아미산전망대",몰운대 부산광역시 사하구 다대동 산144  다대포해수욕장 부산광역시 사하구 몰운대1길 14고우니생태길 부산광역시 사하구 다대동아미산전망대 부산광역시 사하구 다대낙조2길 77,-,-,"몰운대도시철도 1호선 다대포해수욕장역 4번 출구 도보 10분주차 다대포해수욕장 공영주차장(유료)다대포해수욕장 도시철도 1호선 다대포해수욕장역 2번 출구 도보 8분버스 11, 2, 3, 338, 96, 96-1,",상시,"연중무휴(아미산전망대 전시관 휴무 : 1월1일, 월요일)",매일(아미산전망대 전시관 화~일 09:00 ~ 18:00),무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211018165615832_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211018165615832_thumbL
1152,"혼자 하는 사색여행 (한,영,중간,중번,일)",동래구,이색여행,35.211437,129.09102,혼자 하는 사색여행,"부산여행, 부산이색여행, 부산가볼만한곳, 부산명소, 걷기길, 공원, 산책로, 뷰포인트, 숲속여행, 자연여행, 걷기여행, 피크닉, 사계절, 경치좋은곳, 역사문화, 이달의부산여행, 10월부산여행",혼자 하는 사색여행,글·사진 작가 김동우,"동래읍성탐방로, 범어사누리길, 금강공원","동래읍성탐방로 부산광역시 동래구 명륜동, 복천동, 칠산동, 안락동 일원범어사누리길 부산광역시 금정구 청룡동 산 2-13금강공원 부산광역시 동래구 우장춘로 155",-,-,b'eb8f99eb9e98ec9d8dec84b1ed8390ebb0a9eba19ceb8f84ec8b9cecb2a0eb8f842034ed98b8ec84a020ebaa85ec9ea5ec97ad2033ebb28820ecb69ceab5ac20eb8f84ebb3b4203135ebb684eca3bcecb0a820ebb3b5ecb29ceb8f99eab3a0ebb684eab5b020eca3bcecb0a8ec9ea528ebacb4eba38c29ebb294ec96b4ec82aceb8884eba6aceab8b8eb8f84ec8b9cecb2a0eb8f842031ed98b8ec84a020ebb294ec96b4ec82acec97ad2035ebb28820ecb69ceab5ac20e2869220ebb294ec96b4ec82acec9e85eab5ac20eca095eba598ec9ea520ebb284ec8aa420ed9998ec8ab920393020e2869220ec8381eba788eba788ec9d843febb294ec96b4ec',-,연중무휴(금강공원 케이블카 매주 월요일 휴무),상시(금강공원 케이블카 09:30~17:30(12월~3월) / 09:30~18:00(4월~11월)),무료(케이블카 이용료 별도),-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211018171750811_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211018171750811_thumbL
1153,제로웨이스트숍,연제구,이색여행,35.191635,129.09439,"네모상점, 심플리파이,심플리파이, 천연제작소","부산여행, 부산이색여행, 부산가볼만한곳, 제로웨이스트, 아이와함께, 아이와함께체험, 이색체험, 사계절, 10월부산여행","지구를 지키는 여행자, 제로 웨이스트 도전하기",지구도 살리고~ 내 몸도 살리고~,"네모상점, 심플리파이,심플리파이, 천연제작소","네모상점 부산광역시 연제구 신금로 25 2층 227호심플리파이,심플리파이 부산광역시 수영구 남천동로16번길 5천연제작소 부산광역시 북구 덕천1길 93 2층",-,-,"모상점동해선 동래역 2번 출구 → 수민동행정복지센터 정류장 마을버스 환승 동래구2 → 안민초등학교 정류장 하차 도보 9분심플리파이,심플리파이도시철도 2호선 남천역 1번 출구 도보 3분 천",-,"네모상점 매주 일, 월, 화요일심플리파이,심플리파이 매주 월요일천연제작소 매주 수, 목요일","네모상점 수~토 12:00~18:00심플리파이,심플리파이 화~목 12:00~20:00, 금~일 12:00~19:00천연제작소 월~화, 금~일 09:00~17:00 (브레이크타임 12:00~13:00)",가게별 상이,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211019154447477_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211019154447477_thumbL
1154,"부산시티투어버스_브릿지코스(한,영,중간,중번,일)",남구,이색여행,35.106026,129.06537,"부산역, 부산항대교, 광안리해수욕장, 마린시티, 광안대교, 남항대교, 송도해수욕장","부산여행, 부산이색여행, 부산명소, 부산데이트코스, 부산드라이브코스, 부산가볼만한곳, 부산시티투어버스, 브릿지투어코스, 당일여행, 핫플레이스, 뷰포인트, 감성사진, 포토스폿, 드라이브코스, 바다풍경, 부모님과함께, 친구와함께, 연인과함께, 가족여행, 혼자가는여행, 사계절, 이달의부산여행, 10월부산여행",반짝반짝 빛나는 부산의 밤 - 부산시티투어 브릿지코스,도시와 항구를 메운 빛의 향연,"부산역, 부산항대교, 광안리해수욕장, 마린시티, 광안대교, 남항대교, 송도해수욕장",탑승장소 : 부산역(라마다앙코르 호텔 앞)부산광역시 동구 중앙대로 196번길,-,http://www.citytourbusan.com/,b'ed8391ec8ab920ec9ea5ec868c203a20ebb680ec82b0ec97ad28eb9dbceba788eb8ba4ec9599ecbd94eba5b420ed98b8ed859420ec959e29eb8f84ec8b9cecb2a0eb8f842031ed98b8ec84a020ebb680ec82b0ec97ad2034ebb2882c36ebb28820ecb69ceab5ac20eb8f84ebb3b42032ebb684ebb284ec8aa4203130312c203130332c203133342c203136372c2031372c203139302c20322c2032362c2032372c2034302c2034312c2034332c203530382c2035392c2036312c2036362c203336372c2038312c2038322c2038352c2038372c2038382c2038382d3120ebb680ec82b0ec97ad20ed9598ecb0a820eb8f84ebb3b42034ebb684eca3bcecb0',-,야경투어(브릿지투어) : 월~목요일,"야경투어(브릿지투어)매주 금요일, 토요일 1회 운행4~10월(하절기) 19:30~ / 11~3월(동절기) 19:00~","성인 15,000원/ 소인(48개월 이상~만 19세 미만) 8,000원",-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211027140420654_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211027140420654_thumbL
1156,"심야카페 시공초월 투어 (한,영,중간,중번,일)",중구,이색여행,35.116653,129.03654,"브라운핸즈 백제, 초량이바구길, 168계단, 이바구캠프 , 영주하늘눈전망대","부산여행, 부산이색여행, 부산가볼만한곳, 부산명소, 전망좋은곳, 뚜벅이여행, 역사여행, 걷기여행, 역사문화재, 테마여행, 산복도로, 핫플레이스, 감성사진, 뷰포인트, 인증샷, 포토스폿, 원도심투어, 168계단, 이바구캠프, 사계절, 이달의부산여행, 11월부산여행","부산 산복도로 테마여행, ‘심야카페 시공초월 투어’와 함께",글?사진 여행작가 정호윤,-,브라운핸즈 백제 부산광역시 동구 중앙대로209번길 16초량이바구길 부산광역시 동구 초량동 991-12이바구캠프 부산광역시 동구 망양로533번길 30-8영주하늘눈전망대 부산광역시 중구 영주동 91-7,-,http://www.2bagu.co.kr,"브라운핸즈 백제 도시철도 1호선 부산역 7번출구 도보 2분버스 103, 26, 27, 40, 41, 59, 81, 87, 1003, 1004 부산역 하차 도보 2분초량이바구길도시철도 1호선 부산역 7번 출구 도보 2분, 초량역 1번 출구 도",-,장소별 상이,상시(브라운핸즈 백제 10:00~22:00 / 모노레일 07:00~20:00 ),무료(브라운핸즈백제 카페이용 / 이바구캠프 이용 : 요금별도),-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211028183211633_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211028183211633_thumbL
1158,"감성 가득 커플데이트 명소 (한,중간,중번,일)",남구,이색여행,35.1278,129.0977,"대저생태공원, 다대포해수욕장, 유엔기념공원","부산여행, 부산이색여행, 부산명소, 부산데이트코스, 부산가볼만한곳, 당일여행, 핫플레이스, 갈대, 억새, 경치좋은곳, 산책하기좋은곳, 산책로, 핑크뮬리, 피크닉, 이달의부산여행, 10월부산여행","썸 타는 가을, 감성 가득 커플데이트 명소",울긋불긋 가을로 물든 부산 인생샷 성지 3곳,"대저생태공원, 다대포해수욕장 , 유엔기념공원",UN기념공원 : 부산광역시 남구 유엔평화로 93대저생태공원 : 부산광역시 강서구 대저1동 1-5다대포해수욕장 고우니생태길 : 부산광역시 사하구 다대동,-,-,b'554eeab8b0eb8590eab3b5ec9b90eb8f84ec8b9cecb2a0eb8f842032ed98b8ec84a020eb8c80ec97b0ec97ad2033ebb28820ecb69ceab5ac20eb8f84ebb3b4203230ebb684eb8f84ec8b9cecb2a0eb8f842032ed98b8ec84a020eb8c80ec97b0ec97ad2035ebb28820ecb69ceab5ac2020eb8c80ec97b0ec97ad3febb680ec82b0ec9d80ed968920eca095eba598ec9ea520ebb284ec8aa420ed9998ec8ab92031333820e2869220ec9ca0ec9794eab3b5ec9b903febb680ec82b0ebacb8ed9994ed9a8ceab48020eca095eba598ec9ea520ed9598ecb0a820eb8f84ebb3b42032ebb684eca3bcecb0a820554eeab8b0eb8590eab3b5ec9b9020eca3bcec',-,연중무휴,상시UN기념공원 10월~4월 09:00~17:00 / 5월~9월 09:00~18:00,무료,b'554eeab8b0eb8590eab3b5ec9b90203a20ec9ea5ec95a0ec9db820eca3bcecb0a8ec9ea52c20ec9ea5ec95a0ec9db820ed9994ec9ea5ec8ba42c20ed9ca0ecb2b4ec96b420eb8c80ec97ac2c20ed9ca0ecb2b4ec96b420eca091eab7bc20eab080eb8aa5eb8c80eca080ec839ded839ceab3b5ec9b90203a20ec9ea5ec95a0ec9db820eca3bcecb0a8ec9ea52c20ec9ea5ec95a0ec9db820ed9994ec9ea5ec8ba420eba6aced9484ed8ab820eab2bdec82aceba19c2c20ed9ca0ecb2b4ec96b420eca091eab7bc20eab080eb8aa52c20ec9ea5ec95a0ec9db820ebb3b4eca1b0eab2ac20eb8f99ebb09820eab080eb8aa5eb8ba4eb8c80ed8faced95b4ec',https://www.visitbusan.net/uploadImgs/files/cntnts/20211029153849682_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211029153849682_thumbL
1170,산들바람 솔솔 부산의 리틀 포레스트,해운대구,이색여행,35.181446,129.16743,리플 포레스트,"부산여행, 장산, 승학산, 성지곡수원지, 회동수원지, 불광산, 일광산테마길, 금강공원, 산책, 걷기",산들바람 솔솔 부산의 리틀 포레스트,"바람이 불어오는 곳, 그곳으로 가면","장산, 승학산, 성지곡수원지, 회동수원지, 불광산, 일광산테마길, 금강공원",-,-,-,-,-,-,-,-,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211104150200125_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211104150200125_thumbL
1175,"지붕 없는 미술관 부산의 예술마을(한,영,중간,중번,일)",영도구,이색여행,35.09276,129.03293,"깡깡이예술마을, 호천마을, 이중섭문화거리","부산여행, 부산이색여행, 부산명소, 부산가볼만한곳, 문화여행, 역사여행, 당일여행, 전망좋은곳, 바다풍경, 도심풍경, 원도심투어, 골목길투어, 도시재생마을, 깡깡이예술마을, 호천마을, 이중섭문화거리, 인증샷, 사계절, 포토스폿, 친구와함께, 연인과함께, 아이와함께, 가족여행, 혼자가는여행, 이달의부산여행, 11월부산여행",지붕 없는 미술관 부산의 예술마을,글?사진 여행작가 이철현,"깡깡이예술마을, 호천마을, 이중섭문화거리",깡깡이예술마을 부산광역시 영도구 대평북로 36(깡깡이예술마을 안내센터)호천마을 부산광역시 부산진구 엄광로 491(호천문화플랫폼)이중섭문화거리 부산광역시 동구 범일동 1461-142,-,-,b'eab9a1eab9a1ec9db4ec9888ec88a0eba788ec9d84eb8f84ec8b9cecb2a0eb8f842031ed98b8ec84a020eb82a8ed8facec97ad202036ebb28820ecb69ceab5ac20eb8f84ebb3b4203138ebb684eb8f84ec8b9cecb2a0eb8f842031ed98b8ec84a020eb82a8ed8facec97ad202036ebb28820ecb69ceab5ac20e2869220ec9881eb8f84eb8c80eab59028eb82a8ed8facec97ad2920eca095eba598ec9ea520ebb284ec8aa420ed9998ec8ab9203620e2869220eab9a1eab9a1ec9db4ec9888ec88a0eba788ec9d8420eca095eba598ec9ea520ed9598ecb0a820eb8f84ebb3b42038ebb684eca3bcecb0a820ebb489eb9e98eb8f992c20eb82a8ed95adec',-,연중무휴,상시,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211111143647761_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211111143647761_thumbL
1178,"근대건축물(한,영,중간,중번,일)",동구,이색여행,35.11682,129.03659,"부산진일신여학교, 옛백제병원, 한성1918, 부산기상관측소, 임시수도기념관, 석당박물관","부산여행, 부산이색여행, 부산명소, 부산가볼만한곳, 근현대사, 역사여행, 역사문화재, 역사문화체험, 원도심투어, 걷기길, 당일여행, 일정여행, 인증샷, 사계절, 부산진일신여학교, 옛백제병원, 한성1918, 부산기상관측소, 임시수도기념관, 석당박물관, 친구와함께, 연인과함께, 아이와함께, 가족여행, 이달의부산여행, 11월부산여행",와~ 이거슨 부산에서 찾은 근대 건축물,100여 년 전으로 떠나는 시간 여행,"부산진일신여학교, 옛백제병원, 한성1918, 부산기상관측소, 임시수도기념관, 석당박물관",b'ebb680ec82b0eca784ec9dbcec8ba0ec97aced9599eab59020ebb680ec82b0eab491ec97adec8b9c20eb8f99eab5ac20eca095eab3b5eb8ba8eba19c3137ebb288eab8b8203137ec989bebb0b1eca09cebb391ec9b9020ebb680ec82b0eab491ec97adec8b9c20eb8f99eab5ac20eca491ec9599eb8c80eba19c323039ebb288eab8b8203136ed959cec84b13139313820ebb680ec82b0eab491ec97adec8b9c20eca491eab5ac20ebb0b1ec82b0eab8b8203133ebb680ec82b0eab8b0ec8381eab480ecb8a1ec868c20ebb680ec82b0eab491ec97adec8b9c20eca491eab5ac20ebb3b5ebb391ec82b0eab8b83332ebb288eab8b820352d3131ec9e84ec',-,-,부산진일신여학교도시철도 1호선 좌천역 3번 출구 도보 4분주차 안용복기념 부산포개항문화관 주차장옛백제병원도시철도 1호선 부산역 7번 출구 도보 5분 한성1918도시철도 1호선 중앙역 1번 출,-,장소별 상이,장소별 상이,장소별 상이,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211116150006989_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211116150006989_thumbL
1180,부산 드라이브 코스,사하구,이색여행,35.046173,128.96268,"강변드라이브, 브릿지드라이브, 해안드라이브, 숲드라이브 어느 코스를 선택해도 좋으며, 양방향 소통이 가능한 드라이브 코스","부산여행, 부산드라이브코스, 산복도로드라이브, 해안선드라이브, 광안리, 해운대, 달맞이길, 송정, 대변항, 죽성성당, 태종대, 남항대교, 송도해수욕장, 다대포해수욕장, 부산이중섭전망대, 유치환우체통, 부산중앙공원, 이바구공작소, 드라이브","영화가 있는 부산, Movie and the City - Move, Mile in Movie",글·사진 여행작가 문철진,"강변드라이브, 브릿지드라이브, 해안드라이브, 숲드라이브 어느 코스를 선택해도 좋으며, 양방향 소통이 가능한 드라이브 코스",-,-,-,-,-,-,-,-,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211123095549541_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211123095549541_thumbL
1181,부산 시간여행,사하구,이색여행,35.095665,129.00899,부산의 이야기를 찾아 떠나는 시간여행,"미술관, 전시관, 복병산작은미술관, 망양로산복도로전시관, 문화공감수정, 문화여행, 실내여행지, 근현대사, 유니크베뉴, 감성사진, 친구와함께, 연인과함께, 가족여행, 혼자가는여행, 당일여행, 12월부산여행","영화가 있는 부산, Movie and the City - Our History",글·사진 여행작가 문철진,부산의 이야기를 찾아 떠나는 시간여행,-,-,-,-,-,-,-,-,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211123094015668_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211123094015668_thumbL
1182,부산미식여행,사상구,이색여행,35.16577,128.9806,영화처럼 맛있게! 부산 미식여행,"부산여행, 부산가볼만한곳, 부산음식, 부산맛집, 미식여행, 먹방여행, 돼지국밥, 밀면, 낙곱새, 곰장어, 회, 해산물, 씨앗호떡, 부모님과함께, 친구와함께, 연인과함께, 아이와함께, 이달의부산여행, 10월부산여행, 맛집","영화가 있는 부산, Movie and the City - Visit Taste",글·사진 여행작가 문철진,영화처럼 맛있게! 부산 미식여행,-,-,-,-,-,-,-,-,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211210101930423_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211210101930423_thumbL
1183,모두를 위한 부산여행,사하구,이색여행,35.107285,128.94287,같이의 가치! 모두를 위한 부산여행,"부산여행, 부산명소, 부산이색여행, 부산가볼만한곳, 부산데이트코스, 영화촬영지, 드라이브코스, 시간여행, 미식여행, 무장애여행, 힐링여행, 강변드라이브, 브릿지드라이브, 해안드라이브, 숲드라이브, 바다풍경, 경치좋은곳, 산책하기좋은곳, 숲속여행, 걷기여행, 원도심투어, 도심풍경, 야경스폿, 뷰포인트, 포토스폿, 인생샷, 감성사진, 부산음식, 부산맛집, 부모님과함께, 친구와함께, 연인과함께, 혼자가는여행, 가족여행, 봄여행, 여름여행, 가을여행, 겨울여행, 사계절, 이달의부산여행, 당일여행, 1박2일, 2박3일","영화가 있는 부산, Movie and the City - Impossible? I'm possible",글·사진 여행작가 문철진,같이의 가치! 모두를 위한 부산여행,-,-,-,-,-,-,-,-,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211123094053429_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211123094053429_thumbL
1184,부산 힐링여행,기장군,이색여행,35.24673,129.20396,몸도 마음도 리프레쉬! 부산 힐링여행,"부산여행, 부산가볼만한곳, 자연, 산, 바다, 숲길, 해안산책로, 산책로, 힐링, 핫플레이스, 감성사진, 나홀로여행, 금정산, 온천천카페거리, 힐튼호텔산책로, 친구와함께, 연인과함께, 가족여행, 포토스폿","영화가 있는 부산, Movie and the City - Exciting Hidden Spot",글·사진 여행작가 문철진,몸도 마음도 리프레쉬! 부산 힐링여행,-,-,-,-,-,-,-,-,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211123094110549_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211123094110549_thumbL
